Time [s], Analyzer Name, Decoded Protocol Result,,
1.3220711,SPI,MOSI: 0xAE;  MISO: 0x00,,
2.7760693,SPI,MOSI: 0x02;  MISO: 0x00,,
2.77607038,SPI,MOSI: 0x07;  MISO: 0x00,,
2.77607144,SPI,MOSI: 0x07;  MISO: 0x00,,
2.7760725,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77607358,SPI,MOSI: 0x03;  MISO: 0x00,,
2.77607464,SPI,MOSI: 0x07;  MISO: 0x00,,
2.7760757,SPI,MOSI: 0x04;  MISO: 0x00,,
2.77607678,SPI,MOSI: 0x07;  MISO: 0x00,,
2.77607784,SPI,MOSI: 0x03;  MISO: 0x00,,
2.7760789,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77607998,SPI,MOSI: 0x04;  MISO: 0x00,,
2.77608104,SPI,MOSI: 0x06;  MISO: 0x00,,
2.7760821,SPI,MOSI: 0x07;  MISO: 0x00,,
2.77608318,SPI,MOSI: 0x05;  MISO: 0x00,,
2.77608424,SPI,MOSI: 0x04;  MISO: 0x00,,
2.7760853,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77608638,SPI,MOSI: 0x03;  MISO: 0x00,,
2.77608744,SPI,MOSI: 0x07;  MISO: 0x00,,
2.7760885,SPI,MOSI: 0x05;  MISO: 0x00,,
2.77608958,SPI,MOSI: 0x07;  MISO: 0x00,,
2.77609064,SPI,MOSI: 0x03;  MISO: 0x00,,
2.7760917,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77609278,SPI,MOSI: 0x06;  MISO: 0x00,,
2.77609384,SPI,MOSI: 0x02;  MISO: 0x00,,
2.7760949,SPI,MOSI: 0x07;  MISO: 0x00,,
2.77609598,SPI,MOSI: 0x07;  MISO: 0x00,,
2.77609704,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7760981,SPI,MOSI: 0x10;  MISO: 0x00,,
2.77609918,SPI,MOSI: 0x10;  MISO: 0x00,,
2.77610024,SPI,MOSI: 0x1F;  MISO: 0x00,,
2.7761013,SPI,MOSI: 0x1F;  MISO: 0x00,,
2.77610238,SPI,MOSI: 0x10;  MISO: 0x00,,
2.77610344,SPI,MOSI: 0x10;  MISO: 0x00,,
2.7761045,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77610558,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77610664,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7761077,SPI,MOSI: 0x06;  MISO: 0x00,,
2.77610878,SPI,MOSI: 0x02;  MISO: 0x00,,
2.77610984,SPI,MOSI: 0x07;  MISO: 0x00,,
2.7761109,SPI,MOSI: 0x07;  MISO: 0x00,,
2.77611198,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77611304,SPI,MOSI: 0x07;  MISO: 0x00,,
2.7761141,SPI,MOSI: 0x07;  MISO: 0x00,,
2.77611518,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77611624,SPI,MOSI: 0x07;  MISO: 0x00,,
2.7761173,SPI,MOSI: 0x07;  MISO: 0x00,,
2.77611838,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77611944,SPI,MOSI: 0x03;  MISO: 0x00,,
2.7761205,SPI,MOSI: 0x07;  MISO: 0x00,,
2.77612158,SPI,MOSI: 0x04;  MISO: 0x00,,
2.77612264,SPI,MOSI: 0x07;  MISO: 0x00,,
2.7761237,SPI,MOSI: 0x03;  MISO: 0x00,,
2.77612478,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77612584,SPI,MOSI: 0x07;  MISO: 0x00,,
2.7761269,SPI,MOSI: 0x07;  MISO: 0x00,,
2.77612798,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77612904,SPI,MOSI: 0x07;  MISO: 0x00,,
2.7761301,SPI,MOSI: 0x07;  MISO: 0x00,,
2.77613118,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77613224,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7761333,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77613438,SPI,MOSI: 0x07;  MISO: 0x00,,
2.77613544,SPI,MOSI: 0x07;  MISO: 0x00,,
2.7761365,SPI,MOSI: 0x04;  MISO: 0x00,,
2.77613758,SPI,MOSI: 0x07;  MISO: 0x00,,
2.77613864,SPI,MOSI: 0x03;  MISO: 0x00,,
2.77613972,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77614078,SPI,MOSI: 0x07;  MISO: 0x00,,
2.77614184,SPI,MOSI: 0x07;  MISO: 0x00,,
2.7761429,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77614398,SPI,MOSI: 0x07;  MISO: 0x00,,
2.77614504,SPI,MOSI: 0x07;  MISO: 0x00,,
2.7761461,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77614718,SPI,MOSI: 0x1F;  MISO: 0x00,,
2.77614824,SPI,MOSI: 0x1F;  MISO: 0x00,,
2.7761493,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77615038,SPI,MOSI: 0x03;  MISO: 0x00,,
2.77615144,SPI,MOSI: 0x07;  MISO: 0x00,,
2.7761525,SPI,MOSI: 0x04;  MISO: 0x00,,
2.77615358,SPI,MOSI: 0x07;  MISO: 0x00,,
2.77615464,SPI,MOSI: 0x07;  MISO: 0x00,,
2.7761557,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77615678,SPI,MOSI: 0x03;  MISO: 0x00,,
2.77615784,SPI,MOSI: 0x07;  MISO: 0x00,,
2.7761589,SPI,MOSI: 0x04;  MISO: 0x00,,
2.77615998,SPI,MOSI: 0x07;  MISO: 0x00,,
2.77616104,SPI,MOSI: 0x07;  MISO: 0x00,,
2.7761621,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77616318,SPI,MOSI: 0x1F;  MISO: 0x00,,
2.77616424,SPI,MOSI: 0x1F;  MISO: 0x00,,
2.7761653,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77616638,SPI,MOSI: 0x1F;  MISO: 0x00,,
2.77616744,SPI,MOSI: 0x1F;  MISO: 0x00,,
2.77616852,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77616958,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77617064,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7761717,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77617278,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77617384,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7761749,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77617598,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77617704,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7761781,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77617918,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77618024,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77618132,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77618238,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77618344,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77618452,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77618558,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77618664,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7761877,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77618878,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77618984,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7761909,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77619198,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77619304,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7761941,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77619518,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77619624,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77619732,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77619838,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77619944,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7762005,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77620158,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77620264,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7762037,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77620478,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77620584,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7762069,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77620798,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77620904,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7762101,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77621118,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77621224,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7762133,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77621438,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77621544,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7762165,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77621758,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77621864,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7762197,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77622078,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77622184,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77622292,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77622398,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77622504,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77622612,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77622718,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77622824,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77622932,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77623038,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77623144,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77623252,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77623358,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77623464,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77623572,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77623678,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77623784,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77623892,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77623998,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77624104,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7762421,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77624318,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77624424,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77624532,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77624638,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77624744,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77624852,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77624958,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77625064,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7762517,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77625278,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77625384,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77625492,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77625598,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77625704,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77625812,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77625918,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77626024,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77626132,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77626238,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77626344,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77626452,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77626558,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77626664,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77626772,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77626878,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77626984,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7762709,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77627198,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77627304,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77627412,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77627518,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77627624,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77627732,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77627838,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77627944,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77628052,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77628158,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77628264,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77628372,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77628478,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77628584,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77628692,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77628798,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77628904,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77629012,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77629118,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77629224,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77629332,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77629438,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77629544,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77629652,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77629758,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77629864,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77629972,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77630078,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77630184,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77630292,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77630398,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77630504,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77630612,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77630718,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77630824,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77630932,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77631038,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77631144,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77631252,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77631358,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77631464,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77631572,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77631678,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77631784,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77631892,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77631998,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77632104,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77632212,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77632318,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77632424,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77632532,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77632638,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77632744,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77632852,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77632958,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77633064,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77633172,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77633278,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77633384,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77633492,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77633598,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77633704,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77633812,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77633918,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77634024,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77634132,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77634238,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77634344,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77634452,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77634558,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77634664,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77634772,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77634878,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77634984,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77635092,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77635198,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77635304,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77635412,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77635518,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77635624,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77635732,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77635838,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77635944,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77636052,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77636158,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77636264,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77636372,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77636478,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77636584,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77636692,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77636798,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77636904,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77637012,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77637118,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77637224,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77637332,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77637438,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77637544,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77637652,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77637758,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77637864,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77637972,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77638078,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77638184,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77638292,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77638398,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77638504,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77638612,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77638718,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77638824,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77638932,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77639038,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77639144,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77639252,SPI,MOSI: 0x03;  MISO: 0x00,,
2.77639358,SPI,MOSI: 0x03;  MISO: 0x00,,
2.77639464,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77639572,SPI,MOSI: 0x7F;  MISO: 0x00,,
2.77639678,SPI,MOSI: 0x7F;  MISO: 0x00,,
2.77639784,SPI,MOSI: 0x11;  MISO: 0x00,,
2.77639892,SPI,MOSI: 0x1F;  MISO: 0x00,,
2.77639998,SPI,MOSI: 0x0E;  MISO: 0x00,,
2.77640104,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77640212,SPI,MOSI: 0x0D;  MISO: 0x00,,
2.77640318,SPI,MOSI: 0x1D;  MISO: 0x00,,
2.77640424,SPI,MOSI: 0x15;  MISO: 0x00,,
2.77640532,SPI,MOSI: 0x1F;  MISO: 0x00,,
2.77640638,SPI,MOSI: 0x0E;  MISO: 0x00,,
2.77640744,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77640852,SPI,MOSI: 0x11;  MISO: 0x00,,
2.77640958,SPI,MOSI: 0x7F;  MISO: 0x00,,
2.77641064,SPI,MOSI: 0x7E;  MISO: 0x00,,
2.77641172,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77641278,SPI,MOSI: 0x0A;  MISO: 0x00,,
2.77641384,SPI,MOSI: 0x1B;  MISO: 0x00,,
2.77641492,SPI,MOSI: 0x11;  MISO: 0x00,,
2.77641598,SPI,MOSI: 0x1F;  MISO: 0x00,,
2.77641704,SPI,MOSI: 0x0E;  MISO: 0x00,,
2.77641812,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77641918,SPI,MOSI: 0x0D;  MISO: 0x00,,
2.77642024,SPI,MOSI: 0x1D;  MISO: 0x00,,
2.77642132,SPI,MOSI: 0x15;  MISO: 0x00,,
2.77642238,SPI,MOSI: 0x1F;  MISO: 0x00,,
2.77642344,SPI,MOSI: 0x0E;  MISO: 0x00,,
2.77642452,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77642558,SPI,MOSI: 0x11;  MISO: 0x00,,
2.77642664,SPI,MOSI: 0x7F;  MISO: 0x00,,
2.77642772,SPI,MOSI: 0x7E;  MISO: 0x00,,
2.77642878,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77642984,SPI,MOSI: 0x0D;  MISO: 0x00,,
2.77643092,SPI,MOSI: 0x1D;  MISO: 0x00,,
2.77643198,SPI,MOSI: 0x15;  MISO: 0x00,,
2.77643304,SPI,MOSI: 0x1F;  MISO: 0x00,,
2.77643412,SPI,MOSI: 0x0E;  MISO: 0x00,,
2.77643518,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77643624,SPI,MOSI: 0x7F;  MISO: 0x00,,
2.77643732,SPI,MOSI: 0x7F;  MISO: 0x00,,
2.77643838,SPI,MOSI: 0x11;  MISO: 0x00,,
2.77643944,SPI,MOSI: 0x1F;  MISO: 0x00,,
2.77644052,SPI,MOSI: 0x0E;  MISO: 0x00,,
2.77644158,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77644264,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77644372,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77644478,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77644584,SPI,MOSI: 0xE0;  MISO: 0x00,,
2.77644692,SPI,MOSI: 0xF0;  MISO: 0x00,,
2.77644798,SPI,MOSI: 0xF8;  MISO: 0x00,,
2.77644904,SPI,MOSI: 0xFC;  MISO: 0x00,,
2.77645012,SPI,MOSI: 0xDE;  MISO: 0x00,,
2.77645118,SPI,MOSI: 0x8F;  MISO: 0x00,,
2.77645224,SPI,MOSI: 0x1F;  MISO: 0x00,,
2.77645332,SPI,MOSI: 0x3F;  MISO: 0x00,,
2.77645438,SPI,MOSI: 0x3F;  MISO: 0x00,,
2.77645544,SPI,MOSI: 0x1F;  MISO: 0x00,,
2.77645652,SPI,MOSI: 0x8F;  MISO: 0x00,,
2.77645758,SPI,MOSI: 0xDE;  MISO: 0x00,,
2.77645866,SPI,MOSI: 0xFC;  MISO: 0x00,,
2.77645972,SPI,MOSI: 0xF8;  MISO: 0x00,,
2.77646078,SPI,MOSI: 0xF0;  MISO: 0x00,,
2.77646184,SPI,MOSI: 0xE0;  MISO: 0x00,,
2.77646292,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77646398,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77646504,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77646612,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77646718,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77646824,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77646932,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77647038,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77647144,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77647252,SPI,MOSI: 0x30;  MISO: 0x00,,
2.77647358,SPI,MOSI: 0x10;  MISO: 0x00,,
2.77647464,SPI,MOSI: 0x3E;  MISO: 0x00,,
2.77647572,SPI,MOSI: 0x3E;  MISO: 0x00,,
2.77647678,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77647784,SPI,MOSI: 0x1A;  MISO: 0x00,,
2.77647892,SPI,MOSI: 0x3A;  MISO: 0x00,,
2.77647998,SPI,MOSI: 0x2A;  MISO: 0x00,,
2.77648104,SPI,MOSI: 0x3E;  MISO: 0x00,,
2.77648212,SPI,MOSI: 0x1C;  MISO: 0x00,,
2.77648318,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77648424,SPI,MOSI: 0xFE;  MISO: 0x00,,
2.77648532,SPI,MOSI: 0xFE;  MISO: 0x00,,
2.77648638,SPI,MOSI: 0x22;  MISO: 0x00,,
2.77648744,SPI,MOSI: 0x3E;  MISO: 0x00,,
2.77648852,SPI,MOSI: 0x1C;  MISO: 0x00,,
2.77648958,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77649064,SPI,MOSI: 0x1E;  MISO: 0x00,,
2.77649172,SPI,MOSI: 0x3E;  MISO: 0x00,,
2.77649278,SPI,MOSI: 0x2A;  MISO: 0x00,,
2.77649384,SPI,MOSI: 0x2E;  MISO: 0x00,,
2.77649492,SPI,MOSI: 0x04;  MISO: 0x00,,
2.77649598,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77649704,SPI,MOSI: 0x1C;  MISO: 0x00,,
2.77649812,SPI,MOSI: 0x3E;  MISO: 0x00,,
2.77649918,SPI,MOSI: 0x22;  MISO: 0x00,,
2.77650024,SPI,MOSI: 0x3E;  MISO: 0x00,,
2.77650132,SPI,MOSI: 0x1C;  MISO: 0x00,,
2.77650238,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77650344,SPI,MOSI: 0xFE;  MISO: 0x00,,
2.77650452,SPI,MOSI: 0xFE;  MISO: 0x00,,
2.77650558,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77650664,SPI,MOSI: 0x22;  MISO: 0x00,,
2.77650772,SPI,MOSI: 0xFE;  MISO: 0x00,,
2.77650878,SPI,MOSI: 0xFC;  MISO: 0x00,,
2.77650984,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77651092,SPI,MOSI: 0x1C;  MISO: 0x00,,
2.77651198,SPI,MOSI: 0x3E;  MISO: 0x00,,
2.77651306,SPI,MOSI: 0x22;  MISO: 0x00,,
2.77651412,SPI,MOSI: 0x3E;  MISO: 0x00,,
2.77651518,SPI,MOSI: 0x1C;  MISO: 0x00,,
2.77651624,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77651732,SPI,MOSI: 0x1C;  MISO: 0x00,,
2.77651838,SPI,MOSI: 0x3E;  MISO: 0x00,,
2.77651944,SPI,MOSI: 0x22;  MISO: 0x00,,
2.77652052,SPI,MOSI: 0x3E;  MISO: 0x00,,
2.77652158,SPI,MOSI: 0x1C;  MISO: 0x00,,
2.77652266,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77652372,SPI,MOSI: 0x1C;  MISO: 0x00,,
2.77652478,SPI,MOSI: 0x3E;  MISO: 0x00,,
2.77652586,SPI,MOSI: 0x22;  MISO: 0x00,,
2.77652692,SPI,MOSI: 0xFE;  MISO: 0x00,,
2.77652798,SPI,MOSI: 0xFE;  MISO: 0x00,,
2.77652906,SPI,MOSI: 0x00;  MISO: 0x00,,
